Area,Year,Month,Time,Crime Type,Latitude,Longitude,Cluster
MADIVALA,2023.0,12.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9179,77.6224,-1
MAGADI MAIN ROAD,2022.0,9.0,,THEFT,12.9868,77.5333,-1
MAGADI MAIN ROAD,2022.0,7.0,,THEFT,12.9895,77.5323,-1
MAGADI MAIN ROAD,2023.0,8.0,,CYBER CRIME,12.9851,77.5349,-1
MAHADEVAKODIGEHALLI,2019.0,6.0,,MISSING PERSON,13.1444,77.7031,-1
MAHADEVAPURA,2024.0,1.0,,THEFT,12.9968,77.693,-1
MAHADEVAPURA,2023.0,11.0,,CASES OF HURT,12.9915,77.674,-1
MAHALAXMI LAYOUT,2023.0,3.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9886,77.5561,-1
MAIN ROAD,2023.0,3.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.8639,77.5841,-1
MALAGALA MAIN ROAD,2018.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9781,77.5147,-1
MALAGALA VILLAGE,2023.0,4.0,,KARNATAKA POLICE ACT 1963,12.9534,77.5004,-1
MALAGALA VILLAGE,2023.0,11.0,,THEFT,12.9519,77.4978,-1
MALAGALA VILLAGE,2022.0,7.0,,MISSING PERSON,12.9518,77.4976,-1
MALLESHWARA,2016.0,8.0,,PUBLIC SAFETY,13.0,77.5694,-1
MALLESHWARA,2023.0,6.0,,THEFT,12.9997,77.5268,-1
MALLESHWARA,2018.0,4.0,,THEFT,12.9958,77.5683,-1
MALLESHWARA,2023.0,10.0,,PUBLIC SAFETY,13.0008,77.5722,-1
MALLESHWARAM,2017.0,10.0,,MOTOR VEHICLE ACCIDENTS FATAL,13.0083,77.5718,-1
MALLESHWARAM,2024.0,2.0,,PUBLIC SAFETY,12.9991,77.5714,-1
MALLESHWARAM EIGHT MAIN,2023.0,12.0,,POCSO,13.0272,77.5558,-1
MALLESHWARAM EIGHT MAIN,2023.0,12.0,,KIDNAPPING AND ABDUCTION,13.0219,77.5533,-1
MALLESHWARAM EIGHT MAIN,2022.0,3.0,,THEFT,13.0182,77.5565,-1
MANASALAYOUT,2017.0,3.0,,THEFT,12.9147,77.4812,-1
MANGAMMANAPALYA,2022.0,11.0,,CHEATING,12.8986,77.6812,0
MANGAMMANAPALYA,2022.0,11.0,,CRUELTY BY HUSBAND,12.8868,77.6059,0
MANGAMMANAPALYA,2023.0,12.0,,CYBER CRIME,12.9639,77.6352,0
MANGAMMANAPALYA,2023.0,7.0,,THEFT,12.9066,77.6329,0
MANGAMMANAPALYA,2023.0,4.0,,THEFT,12.9031,77.6326,0
MANGAMMANAPALYA,2021.0,4.0,,THEFT,12.9086,77.6327,0
MANIVILAS GARDEN,2023.0,12.0,,CASES OF HURT,12.989,77.5441,-1
MANIVILAS GARDEN,2018.0,10.0,,ROBBERY,12.9862,77.5473,-1
MANIVILAS GARDEN,2019.0,11.0,,THEFT,12.9886,77.5377,-1
MARAGONDANAHALLI,2023.0,9.0,,UNNATURAL SEX,12.8347,77.6559,0
MARAGONDANAHALLI,2019.0,6.0,,MISSING PERSON,12.8257,77.6785,0
MARAGONDANAHALLI,2020.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8369,77.6579,0
MARAGONDANAHALLI,2023.0,3.0,,ATTEMPT TO MURDER,12.8303,77.6698,0
MARAGONDANAHALLI,2023.0,11.0,,CYBER CRIME,12.8313,77.6803,0
MARAGONDANAHALLI,2024.0,1.0,,CRIMINAL TRESPASS,12.8333,77.6484,0
MARAGONDANAHALLI,2023.0,1.0,,MISSING PERSON,12.8501,77.7038,0
MARAGONDANAHALLI,2021.0,6.0,,THEFT,12.824,77.6714,0
MARAGONDANAHALLI,2021.0,7.0,,THEFT,12.8317,77.6805,0
MARAGONDANAHALLI,2021.0,8.0,,THEFT,12.8325,77.6802,0
MARAGONDANAHALLI,2022.0,2.0,,CASES OF HURT,12.82,77.688,0
MARAGONDANAHALLI,2023.0,12.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8379,77.6783,0
MARAGONDANAHALLI,2020.0,8.0,,THEFT,12.832,77.6802,0
MARAGONDANAHALLI,2019.0,11.0,,CHEATING,12.8258,77.6774,0
MARAGONDANAHALLI,2023.0,4.0,,THEFT,12.8304,77.6637,0
MARAGONDANAHALLI,2022.0,1.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.8298,77.7061,0
MARAGONDANAHALLI,2023.0,10.0,,CHEATING,12.8174,77.6365,0
MARAGONDANAHALLI,2019.0,3.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8261,77.6801,0
MARAGONDANAHALLI,2021.0,7.0,,SCHEDULED CASTE AND THE SCHEDULED TRIBES,12.8246,77.6465,0
MARASURU,2019.0,10.0,,CYBER CRIME,12.7885,77.7045,-1
MARASURU,2020.0,10.0,,MISSING PERSON,12.7689,77.6947,-1
MARASURU,2022.0,8.0,,CRIMINAL INTIMIDATION,12.7698,77.7016,-1
MARASURU,2023.0,10.0,,BURGLARY - NIGHT,12.8005,77.7116,-1
MARATHALLI,2024.0,2.0,,CYBER CRIME,12.9577,77.6943,-1
MARATHALLI,2023.0,8.0,,THEFT,12.9687,77.6953,-1
MARATHALLI,2022.0,12.0,,THEFT,12.9588,77.7057,-1
MARKET CIRCLE,2017.0,10.0,,MISSING PERSON,12.9662,77.5751,0
MARKET CIRCLE,2018.0,10.0,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9653,77.576,0
MARKET CIRCLE,2021.0,10.0,,THEFT,12.965,77.5756,0
MARKET CIRCLE,2020.0,10.0,,ROBBERY,12.9653,77.5778,0
MARKET CIRCLE,2020.0,3.0,,KARNATAKA POLICE ACT 1963,12.9654,77.5751,0
MARKET CIRCLE,2022.0,7.0,,ROBBERY,12.9659,77.5769,0
MARKET CIRCLE,2022.0,11.0,,COPY RIGHT ACT 1957,12.9676,77.5746,0
MARKET CIRCLE,2023.0,9.0,,THEFT,12.9662,77.5747,0
MARKET CIRCLE,2023.0,11.0,,KARNATAKA POLICE ACT 1963,12.9675,77.5745,0
MARUTHI EXTN,2023.0,6.0,,CASES OF HURT,13.0055,77.5736,-1
MARUTHI LAYOUT,2019.0,2.0,,ROBBERY,12.8818,77.5757,-1
MARUTHI NAGAR,2020.0,8.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9546,77.5251,0
MARUTHI NAGAR,2017.0,2.0,,CHEATING,12.9578,77.5216,0
MARUTHI NAGAR,2020.0,8.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9546,77.5251,0
MARUTHI NAGAR,2023.0,6.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9542,77.524,0
MARUTHI NAGAR,2022.0,3.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9572,77.5269,0
MASTHENAHALLI,2022.0,8.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8161,77.6594,0
MASTHENAHALLI,2019.0,2.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.8213,77.6812,0
MASTHENAHALLI,2021.0,8.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.8079,77.6979,0
MASTHENAHALLI,2019.0,4.0,,CHEATING,12.8306,77.6818,0
MASTHENAHALLI,2022.0,10.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8192,77.6889,0
MASTHENAHALLI,2023.0,8.0,,POCSO,12.8158,77.6793,0
MASTHENAHALLI,2023.0,5.0,,THEFT,12.8243,77.6865,0
MASTHENAHALLI,2022.0,9.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.8249,77.6839,0
MASTHENAHALLI,2023.0,10.0,,CRUELTY BY HUSBAND,12.8249,77.6866,0
MASTHENAHALLI,2022.0,10.0,,CRIMINAL INTIMIDATION,12.8247,77.6813,0
MASTHENAHALLI,2023.0,9.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8099,77.6975,0
MASTHENAHALLI,2020.0,1.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.826,77.6728,0
MASTHENAHALLI,2019.0,11.0,,THEFT,12.8164,77.6898,0
MASTHENAHALLI,2019.0,4.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8136,77.6832,0
MATADAHALLI,2023.0,10.0,,COMMUNAL / RELIGION,13.019,77.5942,0
MATADAHALLI,2022.0,4.0,,THEFT,13.0263,77.6029,0
MATADAHALLI,2023.0,8.0,,CYBER CRIME,13.0265,77.5984,0
MATADAHALLI,2022.0,12.0,,PUBLIC SAFETY,13.0145,77.5942,0
MATADAHALLI,2022.0,2.0,,MOLESTATION,13.0143,77.5949,0
MATADAHALLI,2022.0,11.0,,THEFT,13.0242,77.5991,0
MATADAHALLI,2023.0,8.0,,CASES OF HURT,13.0274,77.5972,0
MATADAHALLI,2023.0,7.0,,MOLESTATION,13.0274,77.5972,0
MAVALLI,2018.0,1.0,,CASES OF HURT,12.9547,77.5823,0
MAVALLI,2024.0,3.0,,Karnataka State Local Act,12.95,77.58,0
MAVALLI,2023.0,7.0,,THEFT,12.9712,77.5997,0
MAVALLI,2019.0,4.0,,MISSING PERSON,12.9525,77.5809,0
MAVALLI,2018.0,5.0,,THEFT,12.9564,77.5895,0
MEENAKSHINAGAR SHARADA COLONY,2023.0,8.0,,MISSING PERSON,12.9938,77.5008,-1
MEKHRI CIRCLE,2019.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0142,77.5837,-1
MESTRI PALYA,2023.0,11.0,,THEFT,12.9309,77.6277,-1
METRO JUCTION,2023.0,3.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.8817,77.5588,-1
MIDDLE SCHOOL ROAD,2022.0,8.0,,RIOTS,12.9493,77.5746,-1
MM TEMPAL,2019.0,3.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0194,77.7086,-1
MM TEMPAL,2023.0,10.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0214,77.7111,-1
MM TEMPAL,2020.0,6.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0105,77.6971,-1
MM TEMPAL,2023.0,12.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9932,77.7064,-1
MODI ROAD,2017.0,8.0,,CrPC,13.0114,77.607,0
MODI ROAD,2022.0,5.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0171,77.6033,0
MODI ROAD,2018.0,11.0,,PUBLIC SAFETY,13.0124,77.6121,0
MODI ROAD,2021.0,10.0,,THEFT,13.0143,77.6134,0
MODI ROAD,2020.0,2.0,,KIDNAPPING AND ABDUCTION,13.0097,77.6083,0
MODI ROAD,2018.0,1.0,,THEFT,13.0156,77.6097,0
MODI ROAD,2023.0,10.0,,MISSING PERSON,13.0136,77.6077,0
MODI ROAD,2022.0,2.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0106,77.6053,0
MODI ROAD,2016.0,8.0,,CrPC,13.0114,77.607,0
MODI ROAD,2016.0,10.0,,CONSUMER,13.0154,77.6111,0
MODI ROAD,2020.0,11.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0112,77.6078,0
MODI ROAD,2018.0,5.0,,THEFT,13.0124,77.6101,0
MODI ROAD,2017.0,4.0,,CYBER CRIME,13.0124,77.6101,0
MODI ROAD,2016.0,11.0,,THEFT,13.0157,77.6097,0
MODI ROAD,2021.0,9.0,,THEFT,13.0144,77.6054,0
MODI ROAD,2021.0,8.0,,THEFT,13.012,77.61,0
MODI ROAD,2016.0,11.0,,THEFT,13.0157,77.6097,0
MODI ROAD,2022.0,1.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0117,77.6066,0
MODI ROAD,2022.0,4.0,,MISSING PERSON,13.0181,77.6104,0
MOUNT JOY EXTN,2022.0,8.0,,Failure to appear to Court,12.9437,77.5595,-1
MUKTHI NAGAR,2024.0,1.0,,THEFT,13.0214,77.6192,-1
MUKTHI NAGAR,2024.0,1.0,,CASES OF HURT,13.0014,77.6182,-1
MUNESHWAR BLOCK SEVENTEEN MAIN TO MOHAN BAR ROAD,2023.0,9.0,,CRIMES RELATED TO WOMEN,12.9207,77.5364,-1
MUNESHWARA BLOCK THIRTEEN MAIN TO SEVENTEEN MAIN,2023.0,7.0,,THEFT,12.9437,77.5501,-1
MUTHANALLURU,2020.0,7.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.8008,77.7131,0
MUTHANALLURU,2019.0,3.0,,KIDNAPPING AND ABDUCTION,12.8052,77.7136,0
MUTHANALLURU,2021.0,12.0,,MISSING PERSON,12.8025,77.7075,0
MUTHANALLURU,2022.0,2.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.7962,77.6831,0
MUTHANALLURU,2019.0,8.0,,NEGLIGENT ACT,12.7954,77.719,0
MVIT JUNCTION,2024.0,2.0,,MOTOR VEHICLE ACCIDENTS FATAL,13.154,77.6212,-1
MYLASANDRA VILLAGE,2021.0,3.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.8534,77.619,-1
MYSORE BANK COLONY,2022.0,6.0,,MOLESTATION,12.8851,77.5676,-1
MYSORE BANK COLONY,2018.0,12.0,,THEFT,12.8923,77.565,-1
MYSROE ROAD,2022.0,3.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8957,77.4693,-1
MYSROE ROAD,2022.0,3.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.8954,77.4767,-1
MYSROE ROAD,2022.0,2.0,,NEGLIGENT ACT,12.8808,77.4696,-1
Madhavan park,2024.0,1.0,,MISSING PERSON,12.939,77.5943,-1
Magadi Road,2018.0,5.0,,MISSING PERSON,12.9688,77.5883,0
Magadi Road,2016.0,3.0,,MISSING PERSON,12.9711,77.5584,0
Magadi Road,2019.0,8.0,,THEFT,12.9699,77.5583,0
Magadi Road,2016.0,6.0,,THEFT,12.9711,77.5584,0
Magadi Road,2021.0,12.0,,THEFT,12.9758,77.5644,0
Magadi Road,2022.0,10.0,,MISSING PERSON,12.9721,77.5608,0
Magadi Road,2023.0,7.0,,MISSING PERSON,12.9696,77.5601,0
Magadi Road,2018.0,1.0,,Karnataka State Local Act,12.9741,77.5567,0
Magadi Road,2022.0,12.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9111,77.5408,0
Magadi Road,2021.0,4.0,,MISSING PERSON,12.9716,77.5626,0
Magadi Road,2020.0,7.0,,MISSING PERSON,12.9699,77.5583,0
Magadi Road,2022.0,2.0,,CASES OF HURT,12.9688,77.5883,0
Magadi Road,2017.0,3.0,,MISSING PERSON,12.9691,77.5592,0
Magadi Road,2016.0,5.0,,KIDNAPPING AND ABDUCTION,12.9755,77.5581,0
Mahadevapura,2017.0,9.0,,CASES OF HURT,12.9943,77.7218,-1
Mahadevapura,2024.0,2.0,,THEFT,12.9968,77.693,-1
Mahadevapura,2023.0,10.0,,CRUELTY BY HUSBAND,12.9967,77.6928,-1
Mahadevapura,2022.0,3.0,,CONSUMER,12.9962,77.6769,-1
Mahalakshmi Layout,2022.0,12.0,,PUBLIC SAFETY,13.0039,77.5434,-1
Mahalakshmi Puram,2021.0,9.0,,THEFT,13.0014,77.5425,-1
Mahalakshmi layout,2023.0,2.0,,Karnataka State Local Act,13.0036,77.5437,-1
Malleshwara,2018.0,2.0,,CHEATING,13.0103,77.5623,-1
Malleshwara,2018.0,2.0,,CRIMINAL INTIMIDATION,13.0088,77.5658,-1
Malleshwara,2022.0,6.0,,BURGLARY - NIGHT,13.0079,77.5691,-1
Malleswaram,2023.0,9.0,,CASES OF HURT,12.9955,77.5689,-1
Malleswaram,2018.0,6.0,,POCSO,12.996,77.5693,-1
Manorayanapalya,2021.0,3.0,,KIDNAPPING AND ABDUCTION,13.0362,77.604,0
Manorayanapalya,2022.0,6.0,,MISSING PERSON,13.0304,77.6037,0
Manorayanapalya,2022.0,12.0,,THEFT,13.0305,77.6041,0
Manorayanapalya,2024.0,2.0,,FORGERY,13.0313,77.6075,0
Manorayanapalya,2023.0,7.0,,MOLESTATION,13.0344,77.6018,0
Maramma Circle,2017.0,2.0,,PUBLIC SAFETY,13.0119,77.5692,-1
Marappanapalya,2023.0,11.0,,CASES OF HURT,13.0178,77.5182,-1
Mariappanapalya,2018.0,6.0,,MISSING PERSON,12.985,77.5578,0
Mariappanapalya,2024.0,3.0,,THEFT,12.9982,77.5552,0
Mariappanapalya,2023.0,10.0,,POCSO,12.985,77.5578,0
Mariappanapalya,2022.0,2.0,,CASES OF HURT,12.985,77.5578,0
Mariappanapalya,2019.0,6.0,,CASES OF HURT,12.9901,77.554,0
Maruthi Layout,2023.0,12.0,,THEFT,13.024,77.6458,-1
Maruthi Layout,2019.0,8.0,,MISSING PERSON,13.0269,77.6397,-1
Maruthi Nagar,2023.0,12.0,,Karnataka State Local Act,13.0575,77.5932,-1
Maruthi layout,2021.0,8.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9179,77.6102,-1
Maruthi layout,2020.0,11.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9219,77.6107,-1
Maruthi layout,2020.0,12.0,,THEFT,12.918,77.6012,-1
Maruthi layout,2021.0,7.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9173,77.61,-1
Medahalli,2022.0,3.0,,CRUELTY BY HUSBAND,13.0295,77.7192,-1
Medahalli,2023.0,9.0,,CRUELTY BY HUSBAND,13.0147,77.4319,-1
Medahalli,2020.0,6.0,,MOLESTATION,13.0702,77.6815,-1
Military Area,2023.0,8.0,,IMMORAL TRAFFIC,12.9733,77.609,-1
Military Area,2022.0,3.0,,CYBER CRIME,12.9666,77.599,-1
Muneshwa Block,2017.0,10.0,,THEFT,12.9522,77.5514,-1
Muneshwa Block,2018.0,2.0,,MISSING PERSON,12.9549,77.5508,-1
Muneshwa Block,2018.0,10.0,,MISCHIEF,12.9549,77.5508,-1
Muneshwa Block,2017.0,4.0,,CASES OF HURT,12.9484,77.5512,-1
Muneshwara Layout,2020.0,2.0,,RAPE,13.0069,77.5236,0
Muneshwara Layout,2018.0,9.0,,CRIMES RELATED TO WOMEN,12.9991,77.5225,0
Muneshwara Layout,2020.0,2.0,,CASES OF HURT,13.0025,77.5206,0
Muneshwara Layout,2023.0,7.0,,MISSING PERSON,12.9991,77.5225,0
Muneshwara Layout,2017.0,11.0,,BURGLARY - NIGHT,13.0103,77.5224,0
Muneshwara Layout,2019.0,4.0,,DACOITY,12.9991,77.5225,0
Muneshwara Layout,2020.0,6.0,,MISSING PERSON,13.0205,77.53,0
Muneshwara Layout,2024.0,2.0,,MISSING PERSON,13.0026,77.5228,0
Murphy Road,2017.0,12.0,,NEGLIGENT ACT,12.9799,77.6386,-1
Muttachari Layout,2023.0,12.0,,BURGLARY - DAY,12.936,77.5163,-1
Muttachari Layout,2020.0,11.0,,RIOTS,12.9408,77.5239,-1
Muttachari Layout,2021.0,9.0,,THEFT,12.9367,77.5197,-1
N M Lane,2024.0,1.0,,THEFT,12.9742,77.5714,-1
N M Lane,2022.0,12.0,,THEFT,12.9675,77.5723,-1
N.R COLONY,2018.0,11.0,,MISSING PERSON,12.9434,77.571,-1
N.R COLONY,2017.0,12.0,,EXPOSURE AND ABANDONMENT OF CHILD,12.9417,77.5671,-1
N.R COLONY,2017.0,6.0,,THEFT,12.9421,77.5778,-1
NAGADEVANA HALLI,2017.0,9.0,,MISSING PERSON,12.9317,77.4877,-1
NAGANATHAPURA,2023.0,3.0,,Karnataka State Local Act,12.8745,77.6685,-1
NAGANATHAPURA,2022.0,4.0,,BURGLARY - NIGHT,12.8671,77.6862,-1
NAGANATHAPURA,2022.0,1.0,,KIDNAPPING AND ABDUCTION,12.885,77.6554,-1
NAGAPPA BLCOK,2023.0,12.0,,CRIMES RELATED TO WOMEN,12.9951,77.563,-1
NAGARABAVI VILLAGE,2022.0,3.0,,ATTEMPT TO MURDER,12.9607,77.5125,-1
NAGARABHAVI SECOND STAGE,2017.0,9.0,,THEFT,12.9642,77.5018,-1
NAGARABHAVI SECOND STAGE,2019.0,9.0,,RAPE,12.9673,77.509,-1
NAGARABHAVI SECOND STAGE,2017.0,5.0,,Karnataka State Local Act,12.9636,77.5059,-1
NAGARABHAVI VILLAGE,2017.0,8.0,,THEFT,12.961,77.4929,-1
NAGARABHAVI VILLAGE,2023.0,7.0,,CASES OF HURT,12.9621,77.5229,-1
NAGARABHVI,2016.0,11.0,,THEFT,12.942,77.5205,-1
NAGARABHVI,2017.0,5.0,,BURGLARY - NIGHT,12.9548,77.5234,-1
NAGARABHVI,2017.0,12.0,,THEFT,12.9445,77.5187,-1
NAGARABHVI,2018.0,5.0,,CASES OF HURT,12.9444,77.5263,-1
NAGARESHWARA NAGENAHALLI,2023.0,12.0,,THEFT,13.0735,77.643,-1
NAGARORU,2020.0,8.0,,CHEATING,13.0892,77.4394,-1
NAGARORU,2021.0,7.0,,RIOTS,13.1037,77.4426,-1
NAGARORU,2019.0,6.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.1475,77.4424,-1
NAGASHETTYHALLI,2017.0,10.0,,MISSING PERSON,13.046,77.5734,0
NAGASHETTYHALLI,2022.0,5.0,,THEFT,13.048,77.5761,0
NAGASHETTYHALLI,2020.0,7.0,,CHEATING,13.0446,77.5755,0
NAGASHETTYHALLI,2020.0,10.0,,MISSING PERSON,13.0398,77.5733,0
NAGASHETTYHALLI,2022.0,7.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0371,77.5772,0
NAGASHETTYHALLI,2020.0,6.0,,MISSING PERSON,13.0438,77.575,0
NAGASHETTYHALLI,2018.0,4.0,,THEFT,13.0432,77.5714,0
NAGAVARA MAIN ROAD,2023.0,12.0,,PUBLIC SAFETY,12.9921,77.6104,-1
NAGENDRA BLOCK SIXTH MAIN TO THIRTEEN MAIN,2022.0,7.0,,MISSING PERSON,12.9419,77.5516,-1
NAGENDRA BLOCK THIRTEEN MAIN TO TEMPLE STREET,2023.0,11.0,,BURGLARY - NIGHT,12.9441,77.5495,-1
NANDINI LAYOUT,2016.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.016,77.5338,0
NANDINI LAYOUT,2023.0,5.0,,PUBLIC SAFETY,13.0219,77.5341,0
NANDINI LAYOUT,2022.0,12.0,,PUBLIC SAFETY,13.0116,77.5356,0
NANDINI LAYOUT,2022.0,3.0,,PUBLIC SAFETY,13.0211,77.5361,0
NANDINI LAYOUT,2023.0,10.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0142,77.5306,0
NANDINI LAYOUT POLICE STATION,2020.0,7.0,,POCSO,13.0141,77.5268,-1
NANDINI LAYOUT POLICE STATION,2018.0,1.0,,THEFT,13.01,77.5375,-1
NARASIMHA RAJA ROAD,2021.0,1.0,,MOTOR VEHICLE ACCIDENTS FATAL,12.9667,77.5879,-1
NARASIMHAIAH LAYOUT,2023.0,10.0,,Karnataka State Local Act,13.004,77.6071,-1
NATIONAL HIGHWAY ROAD KODI HUSKURU TO MEDAHALLI UPPER BRIDGE,2024.0,1.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0621,77.773,-1
NAYAK LAYOUT,2018.0,1.0,,THEFT,12.8734,77.5728,-1
NEHARU NAGAR,2021.0,6.0,,Karnataka State Local Act,12.9891,77.5742,-1
NEHARU NAGAR,2023.0,8.0,,ATTEMPT TO MURDER,12.9971,77.5835,-1
NEHARU ROAD TO SEETHA CIRCLE,2023.0,12.0,,CRIMINAL TRESPASS,12.9403,77.5427,-1
NES,2023.0,8.0,,NEGLIGENT ACT,13.1022,77.5763,-1
NES,2023.0,10.0,,THEFT,13.0828,77.5886,-1
NEW BAGALUR LAYOUT,2023.0,9.0,,ANIMAL,13.0089,77.617,-1
NEW BEL ROAD,2017.0,9.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0396,77.5639,-1
NEW BEL ROAD,2018.0,7.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0418,77.5623,-1
NEW PATNOOLPET,2021.0,7.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9638,77.577,-1
NEW PATNOOLPET,2023.0,10.0,,THEFT,12.9572,77.5774,-1
NEW TARAGU PETE,2023.0,1.0,,MISSING PERSON,12.9541,77.5757,-1
NEW TARAGU PETE,2022.0,2.0,,THEFT,12.9558,77.5753,-1
NGR layout,2023.0,11.0,,KARNATAKA POLICE ACT 1963,12.9242,77.6145,-1
NINTH BLOCK NAGARABHAVI KALYANA NAGAR BRIDGE SOUTH SIDE,2019.0,2.0,,CRUELTY BY HUSBAND,12.9664,77.5149,-1
NOBO NAGAR,2023.0,12.0,,MISSING PERSON,12.8487,77.6004,-1
NOBO NAGAR,2022.0,1.0,,CHEATING,12.8859,77.6122,-1
NRUPATUNGA ROAD,2022.0,2.0,,NEGLIGENT ACT,12.9701,77.5871,-1
Nagadevanahalli,2018.0,1.0,,CHEATING,12.9067,77.5257,-1
Nagadevanahalli,2022.0,4.0,,THEFT,12.9076,77.4762,-1
Nagadevanahalli,2017.0,7.0,,THEFT,12.914,77.4868,-1
Nagarabhavi Ring Road,2021.0,10.0,,THEFT,12.9579,77.5176,-1
Nagarabhavi Village,2023.0,6.0,,THEFT,12.9572,77.5159,-1
Nagendra block,2016.0,2.0,,PASSPORT ACT,12.9435,77.5515,-1
Narasimhaiah Colony,2021.0,1.0,,THEFT,12.9508,77.5408,-1
Narasimhaiah Colony,2020.0,1.0,,BURGLARY - NIGHT,12.9528,77.5413,-1
Narasimhaiah Colony,2021.0,3.0,,CRIMES RELATED TO WOMEN,12.9494,77.5423,-1
Narasimhaiah Compound,2023.0,12.0,,Karnataka State Local Act,12.9648,77.5551,-1
Narasimhaiah Compound,2023.0,3.0,,MISSING PERSON,12.9652,77.5499,-1
Nayandahalli Junction,2019.0,4.0,,THEFT,12.941,77.5251,-1
Nayandahalli Junction,2023.0,2.0,,MISSING PERSON,12.9375,77.5227,-1
Nayandahalli Junction,2022.0,3.0,,MISSING PERSON,12.9438,77.5274,-1
Nayandahalli Madduramma Temple and Railway Track,2020.0,9.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9428,77.5232,-1
Nayandahlli,2023.0,8.0,,CYBER CRIME,12.9445,77.5196,-1
Nayandahlli,2023.0,11.0,,KIDNAPPING AND ABDUCTION,12.9434,77.5261,-1
Nayandahlli,2022.0,3.0,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9466,77.5257,-1
Near Bhoomika Theatre,2023.0,5.0,,PUBLIC SAFETY,12.9724,77.5724,-1
Near Gubbi Veeranna Rangamandir,2022.0,1.0,,PUBLIC SAFETY,12.9771,77.5768,-1
Near Janatha Bazar,2023.0,4.0,,PUBLIC SAFETY,12.9723,77.5716,-1
Near Lakshmanapuri Bridge,2023.0,4.0,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9803,77.5791,-1
Near Mantap Ice Cream,2023.0,4.0,,PUBLIC SAFETY,12.9723,77.572,-1
Near Movieland Theatre,2023.0,5.0,,PUBLIC SAFETY,12.9724,77.5716,-1
Near Movieland Theatre,2023.0,6.0,,PUBLIC SAFETY,12.9723,77.5724,-1
Near Upparpet Police Station,2023.0,4.0,,PUBLIC SAFETY,12.972,77.5717,-1
Near Upparpet Police Station,2023.0,5.0,,PUBLIC SAFETY,12.972,77.5717,-1
Near Upparpet Police Station,2023.0,3.0,,PUBLIC SAFETY,12.9786,77.5732,-1
