Area,Year,Month,Time,Crime Type,Latitude,Longitude
NANDINI LAYOUT,2022,3,,PUBLIC SAFETY,13.0211,77.5361
NANDINI LAYOUT,2023,10,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0142,77.5306
NANDINI LAYOUT POLICE STATION,2020,7,,POCSO,13.0141,77.5268
NANDINI LAYOUT POLICE STATION,2018,1,,THEFT,13.01,77.5375
NARASIMHA RAJA ROAD,2021,1,,MOTOR VEHICLE ACCIDENTS FATAL,12.9667,77.5879
NARASIMHAIAH LAYOUT,2023,10,,Karnataka State Local Act,13.004,77.6071
NATIONAL HIGHWAY ROAD KODI HUSKURU TO MEDAHALLI UPPER BRIDGE,2024,1,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0621,77.773
NAYAK LAYOUT,2018,1,,THEFT,12.8734,77.5728
NEHARU NAGAR,2021,6,,Karnataka State Local Act,12.9891,77.5742
NEHARU NAGAR,2023,8,,ATTEMPT TO MURDER,12.9971,77.5835
NEHARU ROAD TO SEETHA CIRCLE,2023,12,,CRIMINAL TRESPASS,12.9403,77.5427
NES,2023,8,,NEGLIGENT ACT,13.1022,77.5763
NES,2023,10,,THEFT,13.0828,77.5886
NEW BAGALUR LAYOUT,2023,9,,ANIMAL,13.0089,77.617
NEW BEL ROAD,2017,9,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0396,77.5639
NEW BEL ROAD,2018,7,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0418,77.5623
NEW PATNOOLPET,2021,7,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9638,77.577
NEW PATNOOLPET,2023,10,,THEFT,12.9572,77.5774
NEW TARAGU PETE,2023,1,,MISSING PERSON,12.9541,77.5757
NEW TARAGU PETE,2022,2,,THEFT,12.9558,77.5753
NGR layout,2023,11,,KARNATAKA POLICE ACT 1963,12.9242,77.6145
NINTH BLOCK NAGARABHAVI KALYANA NAGAR BRIDGE SOUTH SIDE,2019,2,,CRUELTY BY HUSBAND,12.9664,77.5149
NOBO NAGAR,2023,12,,MISSING PERSON,12.8487,77.6004
NOBO NAGAR,2022,1,,CHEATING,12.8859,77.6122
NRUPATUNGA ROAD,2022,2,,NEGLIGENT ACT,12.9701,77.5871
Nagadevanahalli,2018,1,,CHEATING,12.9067,77.5257
Nagadevanahalli,2022,4,,THEFT,12.9076,77.4762
Nagadevanahalli,2017,7,,THEFT,12.914,77.4868
Nagarabhavi Ring Road,2021,10,,THEFT,12.9579,77.5176
Nagarabhavi Village,2023,6,,THEFT,12.9572,77.5159
Nagendra block,2016,2,,PASSPORT ACT,12.9435,77.5515
Narasimhaiah Colony,2021,1,,THEFT,12.9508,77.5408
Narasimhaiah Colony,2020,1,,BURGLARY - NIGHT,12.9528,77.5413
Narasimhaiah Colony,2021,3,,CRIMES RELATED TO WOMEN,12.9494,77.5423
Narasimhaiah Compound,2023,12,,Karnataka State Local Act,12.9648,77.5551
Narasimhaiah Compound,2023,3,,MISSING PERSON,12.9652,77.5499
Nayandahalli Junction,2019,4,,THEFT,12.941,77.5251
Nayandahalli Junction,2023,2,,MISSING PERSON,12.9375,77.5227
Nayandahalli Junction,2022,3,,MISSING PERSON,12.9438,77.5274
Nayandahalli Madduramma Temple and Railway Track,2020,9,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9428,77.5232
Nayandahlli,2023,8,,CYBER CRIME,12.9445,77.5196
Nayandahlli,2023,11,,KIDNAPPING AND ABDUCTION,12.9434,77.5261
Nayandahlli,2022,3,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9466,77.5257
Near Bhoomika Theatre,2023,5,,PUBLIC SAFETY,12.9724,77.5724
Near Gubbi Veeranna Rangamandir,2022,1,,PUBLIC SAFETY,12.9771,77.5768
Near Janatha Bazar,2023,4,,PUBLIC SAFETY,12.9723,77.5716
Near Lakshmanapuri Bridge,2023,4,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9803,77.5791
Near Mantap Ice Cream,2023,4,,PUBLIC SAFETY,12.9723,77.572
Near Movieland Theatre,2023,5,,PUBLIC SAFETY,12.9724,77.5716
Near Movieland Theatre,2023,6,,PUBLIC SAFETY,12.9723,77.5724
Near Upparpet Police Station,2023,4,,PUBLIC SAFETY,12.972,77.5717
Near Upparpet Police Station,2023,5,,PUBLIC SAFETY,12.972,77.5717
Near Upparpet Police Station,2023,3,,PUBLIC SAFETY,12.9786,77.5732
Near Upparpet Police Station,2022,12,,PUBLIC SAFETY,12.9797,77.5725
Near Vectra House,2023,8,,PUBLIC SAFETY,12.9519,77.5717
Nelagadranahalli,2018,8,,THEFT,13.0364,77.4985
Nelagadranahalli,2021,3,,BURGLARY - NIGHT,13.0362,77.4886
Nelagadranahalli,2019,6,,CASES OF HURT,13.0371,77.5136
Nelagadranahalli,2017,10,,SCHEDULED CASTE AND THE SCHEDULED TRIBES,13.04,77.5019
Nelagadranahalli,2022,4,,CRUELTY BY HUSBAND,13.0378,77.515
Nelagadranahalli,2023,9,,CASES OF HURT,13.0397,77.503
Nelagadranahalli,2022,7,,THEFT,13.0378,77.515
Nelagadranahalli,2023,6,,THEFT,13.0416,77.4978
NethajiNagara,2017,1,,MISSING PERSON,12.9691,77.5592
NethajiNagara,2018,5,,ELECTION,12.9707,77.5601
NethajiNagara,2020,2,,KIDNAPPING AND ABDUCTION,12.9693,77.5616
NethajiNagara,2020,6,,CASES OF HURT,12.9688,77.5883
New Gurappanapalya,2021,1,,THEFT,12.9241,77.6092
New Gurappanapalya,2021,7,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9239,77.6011
New Gurappanapalya,2020,2,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9235,77.6076
New Pension Lane,2024,1,,CASES OF HURT,12.9648,77.5551
Nice Road,2024,2,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9835,77.4946
Nice road,2019,8,,MOTOR VEHICLE ACCIDENTS FATAL,12.8492,77.5585
Nice road,2022,4,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.848,77.5663
Nice road,2021,6,,MOTOR VEHICLE ACCIDENTS FATAL,12.8549,77.6104
Nimbekaipura,2020,12,,MISSING PERSON,13.0661,77.7468
Nimbekaipura,2021,5,,KARNATAKA POLICE ACT 1963,13.0419,77.7588
Nimbekaipura,2020,1,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0532,77.7559
Nimbekaipura,2023,7,,THEFT,13.0458,77.7513
Nimbekaipura,2023,5,,MISSING PERSON,13.0454,77.7506
Nimbekaipura,2023,11,,MISSING PERSON,13.0568,77.7634
Nimbekaipura,2023,12,,CYBER CRIME,13.053,77.7555
Ninth A main,2022,6,,PUBLIC SAFETY,12.9245,77.6048
Ninth A main,2023,8,,ATTEMPT TO MURDER,12.9215,77.6027
Ninth A main,2021,1,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9181,77.6054
O T PET,2020,10,,KARNATAKA POLICE ACT 1963,12.9713,77.5778
O T PET,2019,3,,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),12.9662,77.5819
O.T.PETE ROAD,2016,12,,CASES OF HURT,12.9677,77.5773
OKLIPURA,2023,3,,MISSING PERSON,12.9853,77.5715
OLD MADRAS ROAD NEAR BUS STAND,2017,1,,BURGLARY - NIGHT,13.0053,77.7017
OLD MADRAS ROAD NEAR BUS STAND,2018,3,,THEFT,13.0104,77.7034
OLD MADRAS ROAD NEAR BUS STAND,2023,10,,CYBER CRIME,13.0027,77.7014
OLD MADRAS ROAD NEAR BUS STAND,2017,7,,MISSING PERSON,13.0105,77.7106
OLD MADRAS ROAD NEAR BUS STAND,2024,2,,THEFT,13.0066,77.7035
OLD MADRAS ROAD NEAR BUS STAND,2019,9,,MISSING PERSON,13.0104,77.7028
OLD MADRAS ROAD NEAR BUS STAND,2017,1,,MURDER,13.0031,77.6984
OLD MADRAS ROAD NEAR BUS STAND,2017,3,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,13.0071,77.7141
OMBR LAYOUT,2024,1,,CYBER CRIME,13.009,77.6501
OPP.CRICKET STADIUM,2022,4,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9788,77.6041
ORC Road,2017,10,,THEFT,12.9596,77.618
ORC Road,2024,2,,DACOITY,12.9804,77.6238
ORC Road,2023,7,,THEFT,12.9541,77.6174
ORC Road,2020,12,,CASES OF HURT,12.9576,77.619
ORC Road,2018,4,,CrPC,12.958,77.618
OTHER,2022,5,,CYBER CRIME,12.8013,77.7119
OTHER,2023,10,,POCSO,12.9069,77.6363
OTHER,2023,7,,CYBER CRIME,12.836,77.7225
OTHER,2023,7,,CYBER CRIME,12.9202,77.6489
OTHER,2024,1,,CASES OF HURT,12.9119,77.6389
OTHER,2022,8,,CASES OF HURT,12.9104,77.6339
OTHER,2024,2,,CRIMINAL TRESPASS,12.8922,77.6381
OTHER,2023,10,,CYBER CRIME,12.9202,77.6489
OTHER,2023,10,,CYBER CRIME,13.1361,77.5651
OTHER,2020,1,,CHEATING,12.9123,77.6385
OTHER,2023,11,,CYBER CRIME,12.8036,77.6709
OTHER,2023,4,,CRIMES RELATED TO WOMEN,13.0781,77.4216
OTHER,2022,6,,CYBER CRIME,13.1754,77.567
OTHER,2024,3,,CHEATING,12.9163,77.628
OTHER,2023,3,,CYBER CRIME,13.0326,77.7383
OTHER,2022,8,,CHEATING,12.9121,77.6445
OTHER,2021,5,,ANIMAL,12.9109,77.6319
OTHER AREA,2023,12,,CYBER CRIME,12.9945,77.5412
OTHER P.S. LIMITS,2023,12,,CRIMES RELATED TO WOMEN,12.9737,77.6221
OTHER PS LIMITS,2021,6,,CHEATING,12.891,77.5416
OTHERS,2019,1,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.2036,77.5766
OUTER RING ROAD,2023,11,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9589,77.6675
Old Airport Road,2023,7,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.946,77.64
Old Airport Road,2020,11,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9703,77.6436
Old Airport Road,2019,7,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9611,77.6381
Old Airport Road,2017,5,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9538,77.6397
Old Airport Road,2024,3,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9577,77.6414
Old Airport Road,2016,3,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9549,77.6413
Old outer ring road,2024,2,,PUBLIC SAFETY,12.9357,77.5129
Other,2023,11,,CYBER CRIME,12.9912,77.7132
Other,2023,10,,CYBER CRIME,13.0006,77.7261
Other,2023,11,,CYBER CRIME,12.9614,77.7237
Other,2024,2,,CYBER CRIME,13.021,77.7675
Other,2023,11,,CYBER CRIME,12.9696,77.6855
Other,2023,12,,CYBER CRIME,12.9498,77.7393
Other,2023,11,,CYBER CRIME,12.9812,77.6875
Other,2023,11,,CYBER CRIME,12.9726,77.6797
Other,2023,9,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8989,77.4732
Other,2024,1,,CYBER CRIME,12.9184,77.7307
Other Jurisdiction,2022,12,,Failure to appear to Court,12.9804,77.5298
Other ps limits,2023,10,,CYBER CRIME,12.9748,77.6254
Others,2023,9,,CYBER CRIME,12.84,77.6632
Others,2023,11,,CYBER CRIME,12.987,77.6482
Others,2024,2,,CYBER CRIME,12.987,77.6482
Others,2023,11,,CYBER CRIME,12.84,77.6632
P AND T COLONY,2024,1,,THEFT,13.019,77.5942
P AND T COLONY,2024,3,,CASES OF HURT,13.0214,77.5981
P G ROAD,2023,2,,THEFT,12.9342,77.5112
P.F Layout,2023,1,,CHEATING,12.9699,77.5325
P.F Layout,2023,1,,CRUELTY BY HUSBAND,12.9686,77.5322
P.F Layout,2024,2,,MISSING PERSON,12.9658,77.5271
P.P LAYOUT,2024,1,,PUBLIC SAFETY,12.9111,77.5431
PAAPA READY PALYA,2017,11,,THEFT,12.9723,77.508
PAAPA READY PALYA,2018,6,,MISSING PERSON,12.9723,77.508
PAAPA READY PALYA,2017,6,,THEFT,12.9723,77.508
PANCHMUKHI GANESH TEMPLE,2018,1,,MOLESTATION,13.0088,77.5404
PANCHMUKHI GANESH TEMPLE,2019,9,,PUBLIC SAFETY,13.0141,77.5423
PANCHMUKHI GANESH TEMPLE,2016,10,,CRIMES RELATED TO WOMEN,13.01,77.5389
PANTHRAPALYA,2017,12,,THEFT,12.9441,77.5267
PANTHRAPALYA,2023,11,,THEFT,12.956,77.5459
PANTHRAPALYA,2017,2,,THEFT,12.952,77.537
PANTHRAPALYA,2023,6,,MISSING PERSON,12.9104,77.409
PANTHRAPALYA,2017,10,,THEFT,12.9526,77.5366
PANTHRAPALYA,2023,7,,CRUELTY BY HUSBAND,12.9583,77.5448
PAPAREDDYPALY,2023,10,,THEFT,12.9417,77.4919
PARVATHIPURAM,2017,1,,CrPC,12.9545,77.5748
PARVATHIPURAM,2016,12,,THEFT,12.9545,77.5748
PARVATHIPURAM,2018,4,,CrPC,12.9593,77.5694
PATEL LAYOUT,2022,11,,MISSING PERSON,12.8865,77.6331
PATTALAMMA LAYOUT,2020,6,,THEFT,12.9961,77.7489
PATTALAMMA LAYOUT,2023,11,,THEFT,12.9919,77.7643
PEENYA INDUSTRIAL AREA,2023,2,,THEFT,13.0102,77.5007
PEENYA INDUSTRIAL AREA,2023,10,,DEATHS DUE TO RASHNESS/NEGLIGENCE,13.0041,77.5018
PEENYA INDUSTRIAL AREA,2022,7,,CHEATING,13.0093,77.5083
PILANNA GARDEN SECOND STAGE,2024,2,,THEFT,13.0183,77.6153
PILLAGANAHALLI,2023,12,,MISSING PERSON,12.8426,77.5768
PIPELINE,2022,6,,SLAVERY,13.0063,77.5786
PIPELINE,2022,9,,CASES OF HURT,12.997,77.5804
PIPELINE,2020,4,,CASES OF HURT,12.9993,77.583
PLACE ROAD GANDHINAGAR,2017,10,,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",12.9771,77.5762
PLACE ROAD GANDHINAGAR,2024,2,,THEFT,12.9745,77.5748
POLICE ROAD,2018,4,,THEFT,12.9657,77.5758
POORNAPURA.,2023,12,,THEFT,13.0437,77.5612
POORNAPURA.,2023,8,,THEFT,13.0455,77.5581
POST OFFICE,2023,1,,THEFT,12.8981,77.542
PRAKASHNAGAR,2020,8,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.985,77.5578
PRAKASHNAGAR,2022,8,,THEFT,12.985,77.5578
PRASANTHANAGARA,2016,3,,MISSING PERSON,12.9789,77.5262
PRASANTHANAGARA,2016,11,,BURGLARY - DAY,12.9694,77.522
PRASHANTNAGARA,2023,8,,PUBLIC SAFETY,12.9762,77.5265
PRASHANTNAGARA,2022,9,,PUBLIC SAFETY,12.973,77.523
PRINCE OF WALES ROAD,2016,3,,CrPC,12.9626,77.5797
PULAKESHI NAGAR PS LIMITS,2023,9,,PUBLIC SAFETY,12.9987,77.6089
PULAKESHI NAGAR PS LIMITS,2022,5,,PUBLIC SAFETY,12.9866,77.6123
Panathuru,2023,10,,CYBER CRIME,12.9509,77.7155
Panathuru,2024,2,,THEFT,12.9517,77.7042
Panathuru,2023,9,,CASES OF HURT,12.9518,77.7069
Panathuru,2023,9,,CASES OF HURT,12.9505,77.7068
Parappana agrahara,2022,3,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.8761,77.6749
Pattegarapalya,2022,4,,CRUELTY BY HUSBAND,12.9755,77.522
Peenya Second Block,2022,5,,KIDNAPPING AND ABDUCTION,13.0261,77.5102
Peenya Second Block,2017,11,,THEFT,13.0371,77.5196
Peenya Second Block,2021,2,,KIDNAPPING AND ABDUCTION,13.0394,77.5094
Peenya Second Block,2022,11,,CONSUMER,13.0387,77.5139
Peenya Second Block,2022,6,,THEFT,13.0378,77.515
Peenya Second Block,2021,4,,KARNATAKA POLICE ACT 1963,13.0378,77.5161
Peenya Second Block,2023,9,,Karnataka State Local Act,13.039,77.5064
Peenya Second Block,2021,10,,THEFT,13.043,77.5071
Peenya Village,2022,1,,THEFT,13.0356,77.5183
Peenya Village,2022,6,,CASES OF HURT,13.033,77.521
Peenya Village,2017,9,,CHEATING,13.0392,77.5185
Peenya Village,2017,11,,CHEATING,13.0378,77.5233
Peenya Village,2022,9,,THEFT,13.03,77.52
Peenya Village,2018,9,,Karnataka State Local Act,13.0287,77.5197
Peenya Village,2021,10,,CASES OF HURT,13.0354,77.525
Peenya Village,2017,7,,THEFT,13.0292,77.5208
Peenya Village,2020,7,,THEFT,13.0344,77.5276
Peenya Village,2018,2,,NEGLIGENT ACT,13.0292,77.5208
Pipeline,2023,5,,KARNATAKA POLICE ACT 1963,13.0086,77.5692
Pipeline,2021,3,,MISSING PERSON,12.9976,77.576
Police Road,2023,6,,THEFT,12.965,77.5722
Power House,2021,4,,FOREIGNER,13.1992,77.7064
Power House,2021,9,,FORGERY,13.1992,77.7064
Power House,2020,3,,FOREIGNER,13.2007,77.7099
Pramod Layout,2021,7,,THEFT,12.9447,77.5294
Pramod Layout,2020,8,,SUICIDE,12.9376,77.5276
Prashanthanagar,2023,9,,POCSO,12.977,77.5279
Preethi Nagar,2021,5,,Disobedience to Order Promulgated by PublicServan,13.0114,77.5253
Preethi Nagar,2021,2,,MISSING PERSON,13.0114,77.5268
Preethi Nagar,2023,6,,KIDNAPPING AND ABDUCTION,13.0198,77.5264
Preethi Nagar,2021,4,,MOLESTATION,13.0147,77.5232
Preethi Nagar,2017,5,,THEFT,13.0055,77.5283
Preethi Nagar,2023,8,,CYBER CRIME,13.0145,77.5386
Preethi Nagar,2022,2,,CASES OF HURT,13.0069,77.5236
Preethi Nagar,2019,1,,BURGLARY - DAY,13.01,77.5252
Preethi Nagar,2022,6,,KIDNAPPING AND ABDUCTION,13.0158,77.5268
Preethi Nagar,2017,3,,MOLESTATION,13.0195,77.5296
Preethi Nagar,2018,4,,CrPC,13.0094,77.5258
Preethi Nagar,2023,2,,CRIMES RELATED TO WOMEN,13.0098,77.5238
Preethi Nagar,2020,11,,POCSO,13.0114,77.5253
Pujamma Circle,2021,5,,Karnataka State Local Act,12.9596,77.5652
Puttenahalli,2017,,,Ordinary Theft,12.93079,77.774284
Puttenahalli,2015,,,Ordinary Theft,12.934049,77.548061
Puttenahalli,2018,,,Ordinary Theft,12.922988,77.543718
Puttenahalli,2019,,,Ordinary Theft,12.934955,77.566138
Puttenahalli,2017,,,Kidnap,12.9402772,77.572097
Puttenahalli,2018,,,Ordinary Theft,12.930316,77.553379
QUADRANT CIRCLE POLICE OUT POST,2023,8,,THEFT,12.9834,77.6095
QUADRANT CIRCLE POLICE OUT POST,2023,11,,CASES OF HURT,12.9849,77.6068
QUEENS ROAD,2022,11,,MOTOR VEHICLE ACCIDENTS FATAL,12.9868,77.5982
R G HALLI SIIAPURA TUBARAHALLI,2021,9,,THEFT,12.9555,77.7287
R G HALLI SIIAPURA TUBARAHALLI,2023,7,,CYBER CRIME,12.9509,77.7162
R G HALLI SIIAPURA TUBARAHALLI,2023,7,,CYBER CRIME,12.9496,77.7214
R G HALLI SIIAPURA TUBARAHALLI,2018,8,,MISSING PERSON,12.9535,77.7181
R G HALLI SIIAPURA TUBARAHALLI,2020,3,,THEFT,12.9518,77.7171
R G HALLI SIIAPURA TUBARAHALLI,2018,8,,CHEATING,12.9552,77.7393
R G HALLI SIIAPURA TUBARAHALLI,2016,2,,CRIMINAL INTIMIDATION,12.9542,77.7213
R G HALLI SIIAPURA TUBARAHALLI,2023,5,,MISSING PERSON,12.955,77.7409
R G HALLI SIIAPURA TUBARAHALLI,2018,4,,CrPC,12.939,77.7474
R M C YARD,2022,12,,PUBLIC SAFETY,13.0229,77.5568
R M C YARD,2018,12,,NEGLIGENT ACT,13.0261,77.544
R M C YARD,2017,4,,NEGLIGENT ACT,13.0291,77.5393
R M C YARD,2023,5,,PUBLIC SAFETY,13.0314,77.5405
R M C YARD,2016,9,,PUBLIC SAFETY,13.02,77.5555
R M C YARD,2022,8,,PUBLIC SAFETY,13.023,77.5567
R M C YARD,2019,11,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0336,77.5315
R M C YARD,2021,6,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0224,77.5329
R M C YARD,2020,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0144,77.571
R M C YARD,2017,6,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0212,77.5483
R M C YARD,2022,6,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0159,77.5627
R M C YARD,2022,8,,PUBLIC SAFETY,13.0195,77.5566
R M C YARD,2022,7,,PUBLIC SAFETY,13.0221,77.5565
R M C YARD,2023,7,,PUBLIC SAFETY,13.0188,77.5578
R M C YARD,2017,6,,NEGLIGENT ACT,13.0303,77.537
R M C YARD,2018,12,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0188,77.5532
R M C YARD,2016,9,,MOTOR VEHICLE ACCIDENTS FATAL,13.0229,77.5329
R M C YARD,2023,2,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0289,77.5617
R M C YARD,2017,7,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.021,77.5561
R M C YARD,2017,9,,NEGLIGENT ACT,13.0242,77.5484
R M C YARD,2023,1,,MOTOR VEHICLE ACCIDENTS FATAL,13.0302,77.5379
R M C YARD,2016,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0239,77.5427
R M C YARD,2022,12,,PUBLIC SAFETY,13.0314,77.5351
R M C YARD,2017,7,,NEGLIGENT ACT,13.029,77.5613
R M C YARD,2023,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0242,77.5336
R M C YARD,2017,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.027,77.5284
R M C YARD,2017,9,,NEGLIGENT ACT,13.0303,77.537
R M C YARD,2016,8,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0299,77.5376
R M C YARD,2017,7,,NEGLIGENT ACT,13.0303,77.537
R M C YARD,2017,1,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0222,77.5327
R M C YARD,2018,4,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0192,77.5531
R M C YARD,2016,9,,PUBLIC SAFETY,13.0242,77.5484
R M C YARD,2017,7,,NEGLIGENT ACT,13.0192,77.5531
R M C YARD,2017,9,,NEGLIGENT ACT,13.0192,77.5531
R M C YARD,2017,7,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0337,77.5312
R M C YARD,2020,2,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0288,77.5403
R M C YARD,2023,7,,PUBLIC SAFETY,13.0188,77.5577
R M C YARD,2017,8,,NEGLIGENT ACT,13.0291,77.5393
R P C LAYOUT,2023,9,,PUBLIC SAFETY,12.9662,77.5357
R P C LAYOUT,2023,12,,PUBLIC SAFETY,12.9731,77.543
R V Road,2021,8,,MOLESTATION,12.9397,77.5773
R V Road,2022,7,,THEFT,12.9372,77.576
R V SHETTY LAYOUT,2023,8,,KARNATAKA POLICE ACT 1963,12.9803,77.5723
R V SHETTY LAYOUT,2020,3,,KARNATAKA POLICE ACT 1963,12.988,77.5736
R V SHETTY LAYOUT,2020,1,,THEFT,12.9853,77.5731
R V SHETTY LAYOUT,2021,8,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9823,77.573
R.B.I LAYOUT,2022,12,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9132,77.5405
R.K Matta,2022,1,,Failure to appear to Court,12.9495,77.5632
R.K Matta,2018,11,,CHEATING,12.9516,77.5674
R.K Matta,2017,7,,THEFT,12.9495,77.563
R.K.HEGADE NAGAR,2024,2,,THEFT,13.059,77.6354
R.K.HEGADE NAGAR,2023,12,,CYBER CRIME,13.0722,77.638
R.P.C.LAYOUT,2022,2,,CHEATING,12.9641,77.5379
R.P.C.LAYOUT,2022,7,,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,12.9518,77.5518
R.P.C.LAYOUT,2016,2,,THEFT,12.9634,77.5371
R.R.NAGARA,2019,7,,KIDNAPPING AND ABDUCTION,12.9018,77.5202
R.R.NAGARA,2018,10,,CRIMINAL BREACH OF TRUST,12.9188,77.511
R.R.NAGARA,2023,10,,CYBER CRIME,12.9096,77.5131
R.R.NAGARA,2018,10,,ROBBERY,12.9167,77.5217
R.R.NAGARA,2024,1,,THEFT,12.909,77.5211
R.R.NAGARA,2023,11,,CHEATING,12.9038,77.5165
R.R.NAGARA,2024,2,,MISSING PERSON,12.9208,77.5154
R.R.NAGARA,2018,9,,CHEATING,12.9135,77.5197
R.R.NAGARA,2019,10,,THEFT,12.9033,77.5236
R.R.NAGARA,2021,1,,CASES OF HURT,12.9224,77.5071
R.R.NAGARA,2019,6,,THEFT,12.8991,77.522
R.T.nagar,2016,9,,MOTOR VEHICLE ACCIDENTS FATAL,13.0207,77.5924
R.T.nagar,2019,4,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0229,77.6008
R.T.nagar,2017,4,,NEGLIGENT ACT,13.0249,77.5929
R.T.nagar,2022,7,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0222,77.5845
R.T.nagar,2016,12,,PUBLIC SAFETY,13.0393,77.5895
R.T.nagar,2016,11,,PUBLIC SAFETY,13.027,77.5857
R.T.nagar,2020,2,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0382,77.5895
R.T.nagar,2016,10,,MOTOR VEHICLE ACCIDENTS NON-FATAL,13.0393,77.5895
R.T.nagar,2016,4,,MOTOR VEHICLE ACCIDENTS FATAL,13.027,77.5857
R.T.nagar,2016,7,,PUBLIC SAFETY,13.0393,77.5895
R.T.nagar,2017,7,,NEGLIGENT ACT,13.027,77.5857
R.T.nagar,2016,12,,PUBLIC SAFETY,13.0393,77.5895
R.T.nagar,2016,8,,PUBLIC SAFETY,13.0169,77.584
R.T.nagar,2016,7,,PUBLIC SAFETY,13.0134,77.5936
R.T.nagar,2017,10,,NEGLIGENT ACT,13.0249,77.5929
R.T.nagar,2017,9,,NEGLIGENT ACT,13.0249,77.5929
R.T.nagar,2016,7,,PUBLIC SAFETY,12.9958,77.6017
R.T.nagar,2019,6,,NEGLIGENT ACT,13.0256,77.5852
R.T.nagar,2017,6,,PUBLIC SAFETY,13.0249,77.5929
R.V ROAD,2017,5,,NEGLIGENT ACT,12.9426,77.5711
R.V ROAD,2017,5,,NEGLIGENT ACT,12.9437,77.5711
R.V ROAD,2018,9,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9393,77.5667
R.V ROAD,2017,11,,PUBLIC SAFETY,12.946,77.5706
R.V ROAD,2018,7,,MOTOR VEHICLE ACCIDENTS NON-FATAL,12.9379,77.5684
R.V ROAD,2017,6,,NEGLIGENT ACT,12.9437,77.5741
R.V ROAD,2016,11,,PUBLIC SAFETY,12.9426,77.5711
RACE COURSE ROAD,2021,11,,CASES OF HURT,12.9802,77.5852
RACE COURSE ROAD,2023,6,,COPY RIGHT ACT 1957,12.9852,77.5795
RACE COURSE ROAD,2023,6,,COMMUNAL / RELIGION,12.9841,77.5784
RACE COURSE ROAD,2020,2,,KARNATAKA POLICE ACT 1963,12.9838,77.5857
RACE COURSE ROAD,2021,6,,THEFT,12.9788,77.5833
RACE COURSE ROAD,2017,4,,CASES OF HURT,12.9871,77.5782
RAGIHALLI,2019,3,,Karnataka State Local Act,12.8318,77.5865
RAHDA REDDY LAYOUT,2022,11,,MISSING PERSON,12.9004,77.6876
